H_A_per_m,B_T
1.275457266438192164e+03,1.869288817943755232e+00
1.275426973332439957e+03,1.869288039933300949e+00
1.275396682265061827e+03,1.869287261941324330e+00
1.275366393235883152e+03,1.869286483967825596e+00
1.275336106244641996e+03,1.869285706012801196e+00
1.275305821291163738e+03,1.869284928076251351e+00
1.275275538375186443e+03,1.869284150158173619e+00
1.275245257496448176e+03,1.869283372258565779e+00
1.275214978654861625e+03,1.869282594377429607e+00
1.275184701850164856e+03,1.869281816514762662e+00
1.275154427082095935e+03,1.869281038670562278e+00
1.275124154350480239e+03,1.869280260844828678e+00
1.275093883655055834e+03,1.869279483037559420e+00
1.275063614995648095e+03,1.869278705248753614e+00
1.275033348372082401e+03,1.869277927478411483e+00
1.275003083784096816e+03,1.869277149726530363e+00
1.274972821231516718e+03,1.869276371993110253e+00
1.274942560714080173e+03,1.869275594278148711e+00
1.274912302231525246e+03,1.869274816581643295e+00
1.274882045783764625e+03,1.869274038903595558e+00
1.274851791370536375e+03,1.869273261244003503e+00
1.274821538991578564e+03,1.869272483602864465e+00
1.274791288646716566e+03,1.869271705980178000e+00
1.274761040335775760e+03,1.869270928375944552e+00
1.274730794058494212e+03,1.869270150790161233e+00
1.274700549814609985e+03,1.869269373222825381e+00
1.274670307603948459e+03,1.869268595673936773e+00
1.274640067426335008e+03,1.869267818143495630e+00
1.274609829281507700e+03,1.869267040631499288e+00
1.274579593169291911e+03,1.869266263137947082e+00
1.274549359089425707e+03,1.869265485662837012e+00
1.274519127041734464e+03,1.869264708206168635e+00
1.274488897026043560e+03,1.869263930767942172e+00
1.274458669042091060e+03,1.869263153348154516e+00
1.274428443089615030e+03,1.869262375946803445e+00
1.274398219168440846e+03,1.869261598563888960e+00
1.274367997278393887e+03,1.869260821199410394e+00
1.274337777419212216e+03,1.869260043853365527e+00
1.274307559590721212e+03,1.869259266525753915e+00
1.274277343792658939e+03,1.869258489216573338e+00
1.274247130024850776e+03,1.869257711925823573e+00
1.274216918287122098e+03,1.869256934653504176e+00
1.274186708579210972e+03,1.869256157399612484e+00
1.274156500900855463e+03,1.869255380164146718e+00
1.274126295251880947e+03,1.869254602947105992e+00
1.274096091632112802e+03,1.869253825748490305e+00
1.274065890041289094e+03,1.869253048568297215e+00
1.274035690479235200e+03,1.869252271406526500e+00
1.274005492945689184e+03,1.869251494263175273e+00
1.273975297440476425e+03,1.869250717138243978e+00
1.273945103963334986e+03,1.869249940031729729e+00
1.273914912514177558e+03,1.869249162943634301e+00
1.273884723092654895e+03,1.869248385873953477e+00
1.273854535698592372e+03,1.869247608822686813e+00
1.273824350331815367e+03,1.869246831789833863e+00
1.273794166992061946e+03,1.869246054775392629e+00
1.273763985679157486e+03,1.869245277779362224e+00
1.273733806392840052e+03,1.869244500801740871e+00
1.273703629132935021e+03,1.869243723842527682e+00
1.273673453899180458e+03,1.869242946901720437e+00
1.273643280691401742e+03,1.869242169979319135e+00
1.273613109509424248e+03,1.869241393075322666e+00
1.273582940352986043e+03,1.869240616189729698e+00
1.273552773221825191e+03,1.869239839322537344e+00
1.273522608115854382e+03,1.869239062473746937e+00
1.273492445034724369e+03,1.869238285643354924e+00
1.273462283978347841e+03,1.869237508831362415e+00
1.273432124946462864e+03,1.869236732037766968e+00
1.273401967938807502e+03,1.869235955262566362e+00
1.273371812955207133e+03,1.869235178505760375e+00
1.273341659995487134e+03,1.869234401767348785e+00
1.273311509059385571e+03,1.869233625047328706e+00
1.273281360146640509e+03,1.869232848345697917e+00
1.273251213257164636e+03,1.869232071662458639e+00
1.273221068390696018e+03,1.869231294997607762e+00
1.273190925546972721e+03,1.869230518351143733e+00
1.273160784725820122e+03,1.869229741723065441e+00
1.273130645926976285e+03,1.869228965113370888e+00
1.273100509150266589e+03,1.869228188522059630e+00
1.273070374395516410e+03,1.869227411949131223e+00
1.273040241662463814e+03,1.869226635394583447e+00
1.273010110950934177e+03,1.869225858858416078e+00
1.272979982260665565e+03,1.869225082340626454e+00
1.272949855591483356e+03,1.869224305841214351e+00
1.272919730943125614e+03,1.869223529360177327e+00
1.272889608315417718e+03,1.869222752897515383e+00
1.272859487708185043e+03,1.869221976453227629e+00
1.272829369121165655e+03,1.869221200027312291e+00
1.272799252554184932e+03,1.869220423619768479e+00
1.272769138006980938e+03,1.869219647230593973e+00
1.272739025479379052e+03,1.869218870859788773e+00
1.272708914971117338e+03,1.869218094507349770e+00
1.272678806482021173e+03,1.869217318173277409e+00
1.272648700011915935e+03,1.869216541857571023e+00
1.272618595560539688e+03,1.869215765560227949e+00
1.272588493127630500e+03,1.869214989281246186e+00
1.272558392713101057e+03,1.869214213020627291e+00
1.272528294316602114e+03,1.869213436778366821e+00
1.272498197938046360e+03,1.869212660554466776e+00
1.272468103577171860e+03,1.869211884348924269e+00
1.272438011233716679e+03,1.869211108161737078e+00
1.272407920907506195e+03,1.869210331992904761e+00
1.272377832598365785e+03,1.869209555842427317e+00
1.272347746306033514e+03,1.869208779710302304e+00
1.272317662030334759e+03,1.869208003596528833e+00
1.272287579771007586e+03,1.869207227501105129e+00
1.272257499527877371e+03,1.869206451424030524e+00
1.272227421300682181e+03,1.869205675365302799e+00
1.272197345089247392e+03,1.869204899324921509e+00
1.272167270893398381e+03,1.869204123302886211e+00
1.272137198712873214e+03,1.869203347299194906e+00
1.272107128547497268e+03,1.869202571313846706e+00
1.272077060397008609e+03,1.869201795346839834e+00
1.272046994261232612e+03,1.869201019398172958e+00
1.272016930139907345e+03,1.869200243467844746e+00
1.271986868032770872e+03,1.869199467555854755e+00
1.271956807938775455e+03,1.869198691662202094e+00
1.271926749857484538e+03,1.869197915786884545e+00
1.271896693788723496e+03,1.869197139929901441e+00
1.271866639732230396e+03,1.869196364091250784e+00
1.271836587687830615e+03,1.869195588270931685e+00
1.271806537655349530e+03,1.869194812468944367e+00
1.271776489634525205e+03,1.869194036685286386e+00
1.271746443625095708e+03,1.869193260919954636e+00
1.271716399626973725e+03,1.869192485172951335e+00
1.271686357639897324e+03,1.869191709444274263e+00
1.271656317663604568e+03,1.869190933733920978e+00
1.271626279697920836e+03,1.869190158041890371e+00
1.271596243742671504e+03,1.869189382368182883e+00
1.271566209797594638e+03,1.869188606712795853e+00
1.271536177862428303e+03,1.869187831075727058e+00
1.271506147937085188e+03,1.869187055456977831e+00
1.271476120021216047e+03,1.869186279856543953e+00
1.271446094114733569e+03,1.869185504274426979e+00
1.271416070217375818e+03,1.869184728710624244e+00
1.271386048328880861e+03,1.869183953165134193e+00
1.271356028449161386e+03,1.869183177637957716e+00
1.271326010577868146e+03,1.869182402129090592e+00
1.271295994714913832e+03,1.869181626638534599e+00
1.271265980859949195e+03,1.869180851166285073e+00
1.271235969012886926e+03,1.869180075712344014e+00
1.271205959173465089e+03,1.869179300276708533e+00
1.271175951341509062e+03,1.869178524859379076e+00
1.271145945516756910e+03,1.869177749460352533e+00
1.271115941699034011e+03,1.869176974079628684e+00
1.271085939888078428e+03,1.869176198717205306e+00
1.271055940083715541e+03,1.869175423373081513e+00
1.271025942285683414e+03,1.869174648047255527e+00
1.270995946493894735e+03,1.869173872739728681e+00
1.270965952708000259e+03,1.869173097450496757e+00
1.270935960927912674e+03,1.869172322179561307e+00
1.270905971153370047e+03,1.869171546926919669e+00
1.270875983384110441e+03,1.869170771692569843e+00
1.270845997619959235e+03,1.869169996476511164e+00
1.270816013860741805e+03,1.869169221278743631e+00
1.270786032106196217e+03,1.869168446099264358e+00
1.270756052356147848e+03,1.869167670938073122e+00
1.270726074610334763e+03,1.869166895795167704e+00
1.270696098868582339e+03,1.869166120670547659e+00
1.270666125130628643e+03,1.869165345564210101e+00
1.270636153396386362e+03,1.869164570476157472e+00
1.270606183665506251e+03,1.869163795406384887e+00
1.270576215937900997e+03,1.869163020354894122e+00
1.270546250213221356e+03,1.869162245321680516e+00
1.270516286491380015e+03,1.869161470306746065e+00
1.270486324772115040e+03,1.869160695310088549e+00
1.270456365055251808e+03,1.869159920331706637e+00
1.270426407340528385e+03,1.869159145371598774e+00
1.270396451627682836e+03,1.869158370429762295e+00
1.270366497916627850e+03,1.869157595506198755e+00
1.270336546207101492e+03,1.869156820600905711e+00
1.270306596498841827e+03,1.869156045713881165e+00
1.270276648791761545e+03,1.869155270845126449e+00
1.270246703085511399e+03,1.869154495994636900e+00
1.270216759380004078e+03,1.869153721162414516e+00
1.270186817674890335e+03,1.869152946348454858e+00
1.270156877970082860e+03,1.869152171552759034e+00
1.270126940265319718e+03,1.869151396775325713e+00
1.270097004560426285e+03,1.869150622016153784e+00
1.270067070855140628e+03,1.869149847275240583e+00
1.270037139149288123e+03,1.869149072552586111e+00
1.270007209442606836e+03,1.869148297848187923e+00
1.269977281734922144e+03,1.869147523162045577e+00
1.269947356026059424e+03,1.869146748494159072e+00
1.269917432315756741e+03,1.869145973844525077e+00
1.269887510603839473e+03,1.869145199213144037e+00
1.269857590890045685e+03,1.869144424600013288e+00
1.269827673174200754e+03,1.869143650005132384e+00
1.269797757456130057e+03,1.869142875428500883e+00
1.269767843735571660e+03,1.869142100870116785e+00
1.269737932012350939e+03,1.869141326329979425e+00
1.269708022286205960e+03,1.869140551808085693e+00
1.269678114556962100e+03,1.869139777304436478e+00
1.269648208824357425e+03,1.869139002819028228e+00
1.269618305088217312e+03,1.869138228351861386e+00
1.269588403348367137e+03,1.869137453902935064e+00
1.269558503604544967e+03,1.869136679472247042e+00
1.269528605856576178e+03,1.869135905059796654e+00
1.269498710104286147e+03,1.869135130665584121e+00
1.269468816347412940e+03,1.869134356289607002e+00
1.269438924585781933e+03,1.869133581931863963e+00
1.269409034819131193e+03,1.869132807592353451e+00
1.269379147047198785e+03,1.869132033271072579e+00
1.269349261269897397e+03,1.869131258968023346e+00
1.269319377486965095e+03,1.869130484683202864e+00
1.269289495698227256e+03,1.869129710416611356e+00
1.269259615903421945e+03,1.869128936168246158e+00
1.269229738102374540e+03,1.869128161938106603e+00
1.269199862294823106e+03,1.869127387726190470e+00
1.269169988480593020e+03,1.869126613532497538e+00
1.269140116659509658e+03,1.869125839357026919e+00
1.269110246831311088e+03,1.869125065199776614e+00
1.269080378995822684e+03,1.869124291060746179e+00
1.269050513152782514e+03,1.869123516939933172e+00
1.269020649302015954e+03,1.869122742837336926e+00
1.268990787443348381e+03,1.869121968752957441e+00
1.268960927576517861e+03,1.869121194686792276e+00
1.268931069701349770e+03,1.869120420638840763e+00
1.268901213817582175e+03,1.869119646609100238e+00
1.268871359925040451e+03,1.869118872597571146e+00
1.268841508023462666e+03,1.869118098604250156e+00
1.268811658112761506e+03,1.869117324629139487e+00
1.268781810192587727e+03,1.869116550672234478e+00
1.268751964262854017e+03,1.869115776733536682e+00
1.268722120323298441e+03,1.869115002813043880e+00
1.268692278373659065e+03,1.869114228910753628e+00
1.268662438413761265e+03,1.869113455026665260e+00
1.268632600443430420e+03,1.869112681160778555e+00
1.268602764462491905e+03,1.869111907313093068e+00
1.268572930470596475e+03,1.869111133483604581e+00
1.268543098467656819e+03,1.869110359672314425e+00
1.268513268453411001e+03,1.869109585879220159e+00
1.268483440427684400e+03,1.869108812104321560e+00
1.268453614390215080e+03,1.869108038347615963e+00
1.268423790340828418e+03,1.869107264609103147e+00
1.268393968279349792e+03,1.869106490888782890e+00
1.268364148205517267e+03,1.869105717186652527e+00
1.268334330119156220e+03,1.869104943502712057e+00
1.268304514020004717e+03,1.869104169836957929e+00
1.268274699907888134e+03,1.869103396189390809e+00
1.268244887782631849e+03,1.869102622560010030e+00
1.268215077643973927e+03,1.869101848948812927e+00
1.268185269491739746e+03,1.869101075355799502e+00
1.268155463325667370e+03,1.869100301780966866e+00
1.268125659145582176e+03,1.869099528224314799e+00
1.268095856951309543e+03,1.869098754685842856e+00
1.268066056742587534e+03,1.869097981165548816e+00
1.268036258519241528e+03,1.869097207663432014e+00
1.268006462281009590e+03,1.869096434179490229e+00
1.267976668027367850e+03,1.869095660713723017e+00
1.267946875757355883e+03,1.869094887266129268e+00
1.267917085470711754e+03,1.869094113836707649e+00
1.267887297167260840e+03,1.869093340425457050e+00
1.267857510846741206e+03,1.869092567032375474e+00
1.267827726508978230e+03,1.869091793657461809e+00
1.267797944153797289e+03,1.869091020300716055e+00
1.267768163780936447e+03,1.869090246962135771e+00
1.267738385390221083e+03,1.869089473641720067e+00
1.267708608981476573e+03,1.869088700339468945e+00
1.267678834554440982e+03,1.869087927055379517e+00
1.267649062108939688e+03,1.869087153789450895e+00
1.267619291644798068e+03,1.869086380541683745e+00
1.267589523161754187e+03,1.869085607312074515e+00
1.267559756659633422e+03,1.869084834100622761e+00
1.267529992138173839e+03,1.869084060907326705e+00
1.267500229597288126e+03,1.869083287732187459e+00
1.267470469036627037e+03,1.869082514575200138e+00
1.267440710456103261e+03,1.869081741436366295e+00
1.267410953855454864e+03,1.869080968315684155e+00
1.267381199234507221e+03,1.869080195213152829e+00
1.267351446592998400e+03,1.869079422128769430e+00
1.267321695930841088e+03,1.869078649062535957e+00
1.267291947247686039e+03,1.869077876014447526e+00
1.267262200543445942e+03,1.869077102984505689e+00
1.267232455817858863e+03,1.869076329972708228e+00
1.267202713070662867e+03,1.869075556979052255e+00
1.267172972301770642e+03,1.869074784003539547e+00
1.267143233510920254e+03,1.869074011046167660e+00
1.267113496697849769e+03,1.869073238106933710e+00
1.267083761862471874e+03,1.869072465185839471e+00
1.267054029004524637e+03,1.869071692282882280e+00
1.267024298123746121e+03,1.869070919398059694e+00
1.266994569220049016e+03,1.869070146531373267e+00
1.266964842293084075e+03,1.869069373682818336e+00
1.266935117342763988e+03,1.869068600852396456e+00
1.266905394368826819e+03,1.869067828040105406e+00
1.266875673371097946e+03,1.869067055245943854e+00
1.266845954349402746e+03,1.869066282469912466e+00
1.266816237303479284e+03,1.869065509712007689e+00
1.266786522233152937e+03,1.869064736972229746e+00
1.266756809138161771e+03,1.869063964250575527e+00
1.266727098018331162e+03,1.869063191547045033e+00
1.266697388873486489e+03,1.869062418861637154e+00
1.266667681703453127e+03,1.869061646194351889e+00
1.266637976507969142e+03,1.869060873545186796e+00
1.266608273286859912e+03,1.869060100914140987e+00
1.266578572039863502e+03,1.869059328301212020e+00
1.266548872766805289e+03,1.869058555706399449e+00
1.266519175467510649e+03,1.869057783129703276e+00
1.266489480141717650e+03,1.869057010571119726e+00
1.266459786789251666e+03,1.869056238030649020e+00
1.266430095409938076e+03,1.869055465508291158e+00
1.266400406003514945e+03,1.869054693004042589e+00
1.266370718569807650e+03,1.869053920517903533e+00
1.266341033108641568e+03,1.869053148049873325e+00
1.266311349619754765e+03,1.869052375599949301e+00
1.266281668102972617e+03,1.869051603168130793e+00
1.266251988558120502e+03,1.869050830754417802e+00
1.266222310984936485e+03,1.869050058358807442e+00
1.266192635383245943e+03,1.869049285981299269e+00
1.266162961752874253e+03,1.869048513621892837e+00
1.266133290093559481e+03,1.869047741280585484e+00
1.266103620405127003e+03,1.869046968957376764e+00
1.266073952687402198e+03,1.869046196652266234e+00
1.266044286940123129e+03,1.869045424365251229e+00
1.266014623163115175e+03,1.869044652096331527e+00
1.265984961356203712e+03,1.869043879845505796e+00
1.265955301519126806e+03,1.869043107612772703e+00
