time_s,root_branch,stack_depth
0.10356,upper_major,0
0.103561,upper_major,0
0.103562,upper_major,0
0.103563,upper_major,0
0.103564,upper_major,0
0.103565,upper_major,0
0.103566,upper_major,0
0.103567,upper_major,0
0.103568,upper_major,0
0.103569,upper_major,0
0.10357,upper_major,0
0.103571,upper_major,0
0.103572,upper_major,0
0.103573,upper_major,0
0.103574,upper_major,0
0.103575,upper_major,0
0.103576,upper_major,0
0.103577,upper_major,0
0.103578,upper_major,0
0.103579,upper_major,0
0.10358,upper_major,0
0.103581,upper_major,0
0.103582,upper_major,0
0.103583,upper_major,0
0.103584,upper_major,0
0.103585,upper_major,0
0.103586,upper_major,0
0.103587,upper_major,0
0.103588,upper_major,0
0.103589,upper_major,0
0.10359,upper_major,0
0.103591,upper_major,0
0.103592,upper_major,0
0.103593,upper_major,0
0.103594,upper_major,0
0.103595,upper_major,0
0.103596,upper_major,0
0.103597,upper_major,0
0.103598,upper_major,0
0.103599,upper_major,0
0.1036,upper_major,0
0.103601,upper_major,0
0.103602,upper_major,0
0.103603,upper_major,0
0.103604,upper_major,0
0.103605,upper_major,0
0.103606,upper_major,0
0.103607,upper_major,0
0.103608,upper_major,0
0.103609,upper_major,0
0.10361,upper_major,0
0.103611,upper_major,0
0.103612,upper_major,0
0.103613,upper_major,0
0.103614,upper_major,0
0.103615,upper_major,0
0.103616,upper_major,0
0.103617,upper_major,0
0.103618,upper_major,0
0.103619,upper_major,0
0.10362,upper_major,0
0.103621,upper_major,0
0.103622,upper_major,0
0.103623,upper_major,0
0.103624,upper_major,0
0.103625,upper_major,0
0.103626,upper_major,0
0.103627,upper_major,0
0.103628,upper_major,0
0.103629,upper_major,0
0.10363,upper_major,0
0.103631,upper_major,0
0.103632,upper_major,0
0.103633,upper_major,0
0.103634,upper_major,0
0.103635,upper_major,0
0.103636,upper_major,0
0.103637,upper_major,0
0.103638,upper_major,0
0.103639,upper_major,0
0.10364,upper_major,0
0.103641,upper_major,0
0.103642,upper_major,0
0.103643,upper_major,0
0.103644,upper_major,0
0.103645,upper_major,0
0.103646,upper_major,0
0.103647,upper_major,0
0.103648,upper_major,0
0.103649,upper_major,0
0.10365,upper_major,0
0.103651,upper_major,0
0.103652,upper_major,0
0.103653,upper_major,0
0.103654,upper_major,0
0.103655,upper_major,0
0.103656,upper_major,0
0.103657,upper_major,0
0.103658,upper_major,0
0.103659,upper_major,0
0.10366,upper_major,0
0.103661,upper_major,0
0.103662,upper_major,0
0.103663,upper_major,0
0.103664,upper_major,0
0.103665,upper_major,0
0.103666,upper_major,0
0.103667,upper_major,0
0.103668,upper_major,0
0.103669,upper_major,0
0.10367,upper_major,0
0.103671,upper_major,0
0.103672,upper_major,0
0.103673,upper_major,0
0.103674,upper_major,0
0.103675,upper_major,0
0.103676,upper_major,0
0.103677,upper_major,0
0.103678,upper_major,0
0.103679,upper_major,0
0.10368,upper_major,0
0.103681,upper_major,0
0.103682,upper_major,0
0.103683,upper_major,0
0.103684,upper_major,0
0.103685,upper_major,0
0.103686,upper_major,0
0.103687,upper_major,0
0.103688,upper_major,0
0.103689,upper_major,0
0.10369,upper_major,0
0.103691,upper_major,0
0.103692,upper_major,0
0.103693,upper_major,0
0.103694,upper_major,0
0.103695,upper_major,0
0.103696,upper_major,0
0.103697,upper_major,0
0.103698,upper_major,0
0.103699,upper_major,0
0.1037,upper_major,0
0.103701,upper_major,0
0.103702,upper_major,0
0.103703,upper_major,0
0.103704,upper_major,0
0.103705,upper_major,0
0.103706,upper_major,0
0.103707,upper_major,0
0.103708,upper_major,0
0.103709,upper_major,0
0.10371,upper_major,0
0.103711,upper_major,0
0.103712,upper_major,0
0.103713,upper_major,0
0.103714,upper_major,0
0.103715,upper_major,0
0.103716,upper_major,0
0.103717,upper_major,0
0.103718,upper_major,0
0.103719,upper_major,0
0.10372,upper_major,0
0.103721,upper_major,0
0.103722,upper_major,0
0.103723,upper_major,0
0.103724,upper_major,0
0.103725,upper_major,0
0.103726,upper_major,0
0.103727,upper_major,0
0.103728,upper_major,0
0.103729,upper_major,0
0.10373,upper_major,0
0.103731,upper_major,0
0.103732,upper_major,0
0.103733,upper_major,0
0.103734,upper_major,0
0.103735,upper_major,0
0.103736,upper_major,0
0.103737,upper_major,0
0.103738,upper_major,0
0.103739,upper_major,0
0.10374,upper_major,0
0.103741,upper_major,0
0.103742,upper_major,0
0.103743,upper_major,0
0.103744,upper_major,0
0.103745,upper_major,0
0.103746,upper_major,0
0.103747,upper_major,0
0.103748,upper_major,0
0.103749,upper_major,0
0.10375,upper_major,0
0.103751,upper_major,0
0.103752,upper_major,0
0.103753,upper_major,0
0.103754,upper_major,0
0.103755,upper_major,0
0.103756,upper_major,0
0.103757,upper_major,0
0.103758,upper_major,0
0.103759,upper_major,0
0.10376,upper_major,0
0.103761,upper_major,0
0.103762,upper_major,0
0.103763,upper_major,0
0.103764,upper_major,0
0.103765,upper_major,0
0.103766,upper_major,0
0.103767,upper_major,0
0.103768,upper_major,0
0.103769,upper_major,0
0.10377,upper_major,0
0.103771,upper_major,0
0.103772,upper_major,0
0.103773,upper_major,0
0.103774,upper_major,0
0.103775,upper_major,0
0.103776,upper_major,0
0.103777,upper_major,0
0.103778,upper_major,0
0.103779,upper_major,0
0.10378,upper_major,0
0.103781,upper_major,0
0.103782,upper_major,0
0.103783,upper_major,0
0.103784,upper_major,0
0.103785,upper_major,0
0.103786,upper_major,0
0.103787,upper_major,0
0.103788,upper_major,0
0.103789,upper_major,0
0.10379,upper_major,0
0.103791,upper_major,0
0.103792,upper_major,0
0.103793,upper_major,0
0.103794,upper_major,0
0.103795,upper_major,0
0.103796,upper_major,0
0.103797,upper_major,0
0.103798,upper_major,0
0.103799,upper_major,0
0.1038,upper_major,0
0.103801,upper_major,0
0.103802,upper_major,0
0.103803,upper_major,0
0.103804,upper_major,0
0.103805,upper_major,0
0.103806,upper_major,0
0.103807,upper_major,0
0.103808,upper_major,0
0.103809,upper_major,0
0.10381,upper_major,0
0.103811,upper_major,0
0.103812,upper_major,0
0.103813,upper_major,0
0.103814,upper_major,0
0.103815,upper_major,0
0.103816,upper_major,0
0.103817,upper_major,0
0.103818,upper_major,0
0.103819,upper_major,0
0.10382,upper_major,0
0.103821,upper_major,0
0.103822,upper_major,0
0.103823,upper_major,0
0.103824,upper_major,0
0.103825,upper_major,0
0.103826,upper_major,0
0.103827,upper_major,0
0.103828,upper_major,0
0.103829,upper_major,0
0.10383,upper_major,0
0.103831,upper_major,0
0.103832,upper_major,0
0.103833,upper_major,0
0.103834,upper_major,0
0.103835,upper_major,0
0.103836,upper_major,0
0.103837,upper_major,0
0.103838,upper_major,0
0.103839,upper_major,0
0.10384,upper_major,0
0.103841,upper_major,0
0.103842,upper_major,0
0.103843,upper_major,0
0.103844,upper_major,0
0.103845,upper_major,0
0.103846,upper_major,0
0.103847,upper_major,0
0.103848,upper_major,0
0.103849,upper_major,0
0.10385,upper_major,0
0.103851,upper_major,0
0.103852,upper_major,0
0.103853,upper_major,0
0.103854,upper_major,0
0.103855,upper_major,0
0.103856,upper_major,0
0.103857,upper_major,0
0.103858,upper_major,0
0.103859,upper_major,0
0.10386,upper_major,0
0.103861,upper_major,0
0.103862,upper_major,0
0.103863,upper_major,0
0.103864,upper_major,0
0.103865,upper_major,0
0.103866,upper_major,0
0.103867,upper_major,0
0.103868,upper_major,0
0.103869,upper_major,0
0.10387,upper_major,0
0.103871,upper_major,0
0.103872,upper_major,0
0.103873,upper_major,0
0.103874,upper_major,0
0.103875,upper_major,0
0.103876,upper_major,0
0.103877,upper_major,0
0.103878,upper_major,0
0.103879,upper_major,0
0.10388,upper_major,0
0.103881,upper_major,0
0.103882,upper_major,0
0.103883,upper_major,0
0.103884,upper_major,0
0.103885,upper_major,0
0.103886,upper_major,0
0.103887,upper_major,0
0.103888,upper_major,0
0.103889,upper_major,0
0.10389,upper_major,0
0.103891,upper_major,0
0.103892,upper_major,0
0.103893,upper_major,0
0.103894,upper_major,0
0.103895,upper_major,0
0.103896,upper_major,0
0.103897,upper_major,0
0.103898,upper_major,0
0.103899,upper_major,0
0.1039,upper_major,0
0.103901,upper_major,0
0.103902,upper_major,0
0.103903,upper_major,0
0.103904,upper_major,0
0.103905,upper_major,0
0.103906,upper_major,0
0.103907,upper_major,0
0.103908,upper_major,0
0.103909,upper_major,0
0.10391,upper_major,0
0.103911,upper_major,0
0.103912,upper_major,0
0.103913,upper_major,0
0.103914,upper_major,0
0.103915,upper_major,0
0.103916,upper_major,0
0.103917,upper_major,0
0.103918,upper_major,0
0.103919,upper_major,0
0.10392,upper_major,0
0.103921,upper_major,0
0.103922,upper_major,0
0.103923,upper_major,0
0.103924,upper_major,0
0.103925,upper_major,0
0.103926,upper_major,0
0.103927,upper_major,0
0.103928,upper_major,0
0.103929,upper_major,0
0.10393,upper_major,0
0.103931,upper_major,0
0.103932,upper_major,0
0.103933,upper_major,0
0.103934,upper_major,0
0.103935,upper_major,0
0.103936,upper_major,0
0.103937,upper_major,0
0.103938,upper_major,0
0.103939,upper_major,0
0.10394,upper_major,0
0.103941,upper_major,0
0.103942,upper_major,0
0.103943,upper_major,0
0.103944,upper_major,0
0.103945,upper_major,0
0.103946,upper_major,0
0.103947,upper_major,0
0.103948,upper_major,0
0.103949,upper_major,0
0.10395,upper_major,0
0.103951,upper_major,0
0.103952,upper_major,0
0.103953,upper_major,0
0.103954,upper_major,0
0.103955,upper_major,0
0.103956,upper_major,0
0.103957,upper_major,0
0.103958,upper_major,0
0.103959,upper_major,0
0.10396,upper_major,0
0.103961,upper_major,0
0.103962,upper_major,0
0.103963,upper_major,0
0.103964,upper_major,0
0.103965,upper_major,0
0.103966,upper_major,0
0.103967,upper_major,0
0.103968,upper_major,0
0.103969,upper_major,0
0.10397,upper_major,0
0.103971,upper_major,0
0.103972,upper_major,0
0.103973,upper_major,0
0.103974,upper_major,0
0.103975,upper_major,0
0.103976,upper_major,0
0.103977,upper_major,0
0.103978,upper_major,0
0.103979,upper_major,0
0.10398,upper_major,0
0.103981,upper_major,0
0.103982,upper_major,0
0.103983,upper_major,0
0.103984,upper_major,0
0.103985,upper_major,0
0.103986,upper_major,0
0.103987,upper_major,0
0.103988,upper_major,0
0.103989,upper_major,0
0.10399,upper_major,0
0.103991,upper_major,0
0.103992,upper_major,0
0.103993,upper_major,0
0.103994,upper_major,0
0.103995,upper_major,0
0.103996,upper_major,0
0.103997,upper_major,0
0.103998,upper_major,0
0.103999,upper_major,0
0.104,upper_major,0
0.104001,upper_major,0
0.104002,upper_major,0
0.104003,upper_major,0
0.104004,upper_major,0
0.104005,upper_major,0
0.104006,upper_major,0
0.104007,upper_major,0
0.104008,upper_major,0
0.104009,upper_major,0
0.10401,upper_major,0
0.104011,upper_major,0
0.104012,upper_major,0
0.104013,upper_major,0
0.104014,upper_major,0
0.104015,upper_major,0
0.104016,upper_major,0
0.104017,upper_major,0
0.104018,upper_major,0
0.104019,upper_major,0
0.10402,upper_major,0
0.104021,upper_major,0
0.104022,upper_major,0
0.104023,upper_major,0
0.104024,upper_major,0
0.104025,upper_major,0
0.104026,upper_major,0
0.104027,upper_major,0
0.104028,upper_major,0
0.104029,upper_major,0
0.10403,upper_major,0
0.104031,upper_major,0
0.104032,upper_major,0
0.104033,upper_major,0
0.104034,upper_major,0
0.104035,upper_major,0
0.104036,upper_major,0
0.104037,upper_major,0
0.104038,upper_major,0
0.104039,upper_major,0
0.10404,upper_major,0
0.104041,upper_major,0
0.104042,upper_major,0
0.104043,upper_major,0
0.104044,upper_major,0
0.104045,upper_major,0
0.104046,upper_major,0
0.104047,upper_major,0
0.104048,upper_major,0
0.104049,upper_major,0
0.10405,upper_major,0
0.104051,upper_major,0
0.104052,upper_major,0
0.104053,upper_major,0
0.104054,upper_major,0
0.104055,upper_major,0
0.104056,upper_major,0
0.104057,upper_major,0
0.104058,upper_major,0
0.104059,upper_major,0
0.10406,upper_major,0
0.104061,upper_major,0
0.104062,upper_major,0
0.104063,upper_major,0
0.104064,upper_major,0
0.104065,upper_major,0
0.104066,upper_major,0
0.104067,upper_major,0
0.104068,upper_major,0
0.104069,upper_major,0
0.10407,upper_major,0
0.104071,upper_major,0
0.104072,upper_major,0
0.104073,upper_major,0
0.104074,upper_major,0
0.104075,upper_major,0
0.104076,upper_major,0
0.104077,upper_major,0
0.104078,upper_major,0
0.104079,upper_major,0
0.10408,upper_major,0
0.104081,upper_major,0
0.104082,upper_major,0
0.104083,upper_major,0
0.104084,upper_major,0
0.104085,upper_major,0
0.104086,upper_major,0
0.104087,upper_major,0
0.104088,upper_major,0
0.104089,upper_major,0
0.10409,upper_major,0
0.104091,upper_major,0
0.104092,upper_major,0
0.104093,upper_major,0
0.104094,upper_major,0
0.104095,upper_major,0
0.104096,upper_major,0
0.104097,upper_major,0
0.104098,upper_major,0
0.104099,upper_major,0
0.1041,upper_major,0
0.104101,upper_major,0
0.104102,upper_major,0
0.104103,upper_major,0
0.104104,upper_major,0
0.104105,upper_major,0
0.104106,upper_major,0
0.104107,upper_major,0
0.104108,upper_major,0
0.104109,upper_major,0
0.10411,upper_major,0
0.104111,upper_major,0
0.104112,upper_major,0
0.104113,upper_major,0
0.104114,upper_major,0
0.104115,upper_major,0
0.104116,upper_major,0
0.104117,upper_major,0
0.104118,upper_major,0
0.104119,upper_major,0
0.10412,upper_major,0
0.104121,upper_major,0
0.104122,upper_major,0
0.104123,upper_major,0
0.104124,upper_major,0
0.104125,upper_major,0
0.104126,upper_major,0
0.104127,upper_major,0
0.104128,upper_major,0
0.104129,upper_major,0
0.10413,upper_major,0
0.104131,upper_major,0
0.104132,upper_major,0
0.104133,upper_major,0
0.104134,upper_major,0
0.104135,upper_major,0
0.104136,upper_major,0
0.104137,upper_major,0
0.104138,upper_major,0
0.104139,upper_major,0
0.10414,upper_major,0
0.104141,upper_major,0
0.104142,upper_major,0
0.104143,upper_major,0
0.104144,upper_major,0
0.104145,upper_major,0
0.104146,upper_major,0
0.104147,upper_major,0
0.104148,upper_major,0
0.104149,upper_major,0
0.10415,upper_major,0
0.104151,upper_major,0
0.104152,upper_major,0
0.104153,upper_major,0
0.104154,upper_major,0
0.104155,upper_major,0
0.104156,upper_major,0
0.104157,upper_major,0
0.104158,upper_major,0
0.104159,upper_major,0
0.10416,upper_major,0
0.104161,upper_major,0
0.104162,upper_major,0
0.104163,upper_major,0
0.104164,upper_major,0
0.104165,upper_major,0
0.104166,upper_major,0
0.104167,upper_major,0
0.104168,upper_major,0
0.104169,upper_major,0
0.10417,upper_major,0
0.104171,upper_major,0
0.104172,upper_major,0
0.104173,upper_major,0
0.104174,upper_major,0
0.104175,upper_major,0
0.104176,upper_major,0
0.104177,upper_major,0
0.104178,upper_major,0
0.104179,upper_major,0
0.10418,upper_major,0
0.104181,upper_major,0
0.104182,upper_major,0
0.104183,upper_major,0
0.104184,upper_major,0
0.104185,upper_major,0
0.104186,upper_major,0
0.104187,upper_major,0
0.104188,upper_major,0
0.104189,upper_major,0
0.10419,upper_major,0
0.104191,upper_major,0
0.104192,upper_major,0
0.104193,upper_major,0
0.104194,upper_major,0
0.104195,upper_major,0
0.104196,upper_major,0
0.104197,upper_major,0
0.104198,upper_major,0
0.104199,upper_major,0
0.1042,upper_major,0
0.104201,upper_major,0
0.104202,upper_major,0
0.104203,upper_major,0
0.104204,upper_major,0
0.104205,upper_major,0
0.104206,upper_major,0
0.104207,upper_major,0
0.104208,upper_major,0
0.104209,upper_major,0
0.10421,upper_major,0
0.104211,upper_major,0
0.104212,upper_major,0
0.104213,upper_major,0
0.104214,upper_major,0
0.104215,upper_major,0
0.104216,upper_major,0
0.104217,upper_major,0
0.104218,upper_major,0
0.104219,upper_major,0
0.10422,upper_major,0
0.104221,upper_major,0
0.104222,upper_major,0
0.104223,upper_major,0
0.104224,upper_major,0
0.104225,upper_major,0
0.104226,upper_major,0
0.104227,upper_major,0
0.104228,upper_major,0
0.104229,upper_major,0
0.10423,upper_major,0
0.104231,upper_major,0
0.104232,upper_major,0
0.104233,upper_major,0
0.104234,upper_major,0
0.104235,upper_major,0
0.104236,upper_major,0
0.104237,upper_major,0
0.104238,upper_major,0
0.104239,upper_major,0
0.10424,upper_major,0
0.104241,upper_major,0
0.104242,upper_major,0
0.104243,upper_major,0
0.104244,upper_major,0
0.104245,upper_major,0
0.104246,upper_major,0
0.104247,upper_major,0
0.104248,upper_major,0
0.104249,upper_major,0
0.10425,upper_major,0
0.104251,upper_major,0
0.104252,upper_major,0
0.104253,upper_major,0
0.104254,upper_major,0
0.104255,upper_major,0
0.104256,upper_major,0
0.104257,upper_major,0
0.104258,upper_major,0
0.104259,upper_major,0
0.10426,upper_major,0
0.104261,upper_major,0
0.104262,upper_major,0
0.104263,upper_major,0
0.104264,upper_major,0
0.104265,upper_major,0
0.104266,upper_major,0
0.104267,upper_major,0
0.104268,upper_major,0
0.104269,upper_major,0
0.10427,upper_major,0
0.104271,upper_major,0
0.104272,upper_major,0
0.104273,upper_major,0
0.104274,upper_major,0
0.104275,upper_major,0
0.104276,upper_major,0
0.104277,upper_major,0
0.104278,upper_major,0
0.104279,upper_major,0
0.10428,upper_major,0
0.104281,upper_major,0
0.104282,upper_major,0
0.104283,upper_major,0
0.104284,upper_major,0
0.104285,upper_major,0
0.104286,upper_major,0
0.104287,upper_major,0
0.104288,upper_major,0
0.104289,upper_major,0
0.10429,upper_major,0
0.104291,upper_major,0
0.104292,upper_major,0
0.104293,upper_major,0
0.104294,upper_major,0
0.104295,upper_major,0
0.104296,upper_major,0
0.104297,upper_major,0
0.104298,upper_major,0
0.104299,upper_major,0
0.1043,upper_major,0
0.104301,upper_major,0
0.104302,upper_major,0
0.104303,upper_major,0
0.104304,upper_major,0
0.104305,upper_major,0
0.104306,upper_major,0
0.104307,upper_major,0
0.104308,upper_major,0
0.104309,upper_major,0
0.10431,upper_major,0
0.104311,upper_major,0
0.104312,upper_major,0
0.104313,upper_major,0
0.104314,upper_major,0
0.104315,upper_major,0
0.104316,upper_major,0
0.104317,upper_major,0
0.104318,upper_major,0
0.104319,upper_major,0
0.10432,upper_major,0
0.104321,upper_major,0
0.104322,upper_major,0
0.104323,upper_major,0
0.104324,upper_major,0
0.104325,upper_major,0
0.104326,upper_major,0
0.104327,upper_major,0
0.104328,upper_major,0
0.104329,upper_major,0
0.10433,upper_major,0
0.104331,upper_major,0
0.104332,upper_major,0
0.104333,upper_major,0
0.104334,upper_major,0
0.104335,upper_major,0
0.104336,upper_major,0
0.104337,upper_major,0
0.104338,upper_major,0
0.104339,upper_major,0
0.10434,upper_major,0
0.104341,upper_major,0
0.104342,upper_major,0
0.104343,upper_major,0
0.104344,upper_major,0
0.104345,upper_major,0
0.104346,upper_major,0
0.104347,upper_major,0
0.104348,upper_major,0
0.104349,upper_major,0
0.10435,upper_major,0
0.104351,upper_major,0
0.104352,upper_major,0
0.104353,upper_major,0
0.104354,upper_major,0
0.104355,upper_major,0
0.104356,upper_major,0
0.104357,upper_major,0
0.104358,upper_major,0
0.104359,upper_major,0
0.10436,upper_major,0
0.104361,upper_major,0
0.104362,upper_major,0
0.104363,upper_major,0
0.104364,upper_major,0
0.104365,upper_major,0
0.104366,upper_major,0
0.104367,upper_major,0
0.104368,upper_major,0
0.104369,upper_major,0
0.10437,upper_major,0
0.104371,upper_major,0
0.104372,upper_major,0
0.104373,upper_major,0
0.104374,upper_major,0
0.104375,upper_major,0
0.104376,upper_major,0
0.104377,upper_major,0
0.104378,upper_major,0
0.104379,upper_major,0
0.10438,upper_major,0
0.104381,upper_major,0
0.104382,upper_major,0
0.104383,upper_major,0
0.104384,upper_major,0
0.104385,upper_major,0
0.104386,upper_major,0
0.104387,upper_major,0
0.104388,upper_major,0
0.104389,upper_major,0
0.10439,upper_major,0
0.104391,upper_major,0
0.104392,upper_major,0
0.104393,upper_major,0
0.104394,upper_major,0
0.104395,upper_major,0
0.104396,upper_major,0
0.104397,upper_major,0
0.104398,upper_major,0
0.104399,upper_major,0
0.1044,upper_major,0
0.104401,upper_major,0
0.104402,upper_major,0
0.104403,upper_major,0
0.104404,upper_major,0
0.104405,upper_major,0
0.104406,upper_major,0
0.104407,upper_major,0
0.104408,upper_major,0
0.104409,upper_major,0
0.10441,upper_major,0
0.104411,upper_major,0
0.104412,upper_major,0
0.104413,upper_major,0
0.104414,upper_major,0
0.104415,upper_major,0
0.104416,upper_major,0
0.104417,upper_major,0
0.104418,upper_major,0
0.104419,upper_major,0
0.10442,upper_major,0
0.104421,upper_major,0
0.104422,upper_major,0
0.104423,upper_major,0
0.104424,upper_major,0
0.104425,upper_major,0
0.104426,upper_major,0
0.104427,upper_major,0
0.104428,upper_major,0
0.104429,upper_major,0
0.10443,upper_major,0
0.104431,upper_major,0
0.104432,upper_major,0
0.104433,upper_major,0
0.104434,upper_major,0
0.104435,upper_major,0
0.104436,upper_major,0
0.104437,upper_major,0
0.104438,upper_major,0
0.104439,upper_major,0
0.10444,upper_major,0
0.104441,upper_major,0
0.104442,upper_major,0
0.104443,upper_major,0
0.104444,upper_major,0
0.104445,upper_major,0
0.104446,upper_major,0
0.104447,upper_major,0
0.104448,upper_major,0
0.104449,upper_major,0
0.10445,upper_major,0
0.104451,upper_major,0
0.104452,upper_major,0
0.104453,upper_major,0
0.104454,upper_major,0
0.104455,upper_major,0
0.104456,upper_major,0
0.104457,upper_major,0
0.104458,upper_major,0
0.104459,upper_major,0
0.10446,upper_major,0
0.104461,upper_major,0
0.104462,upper_major,0
0.104463,upper_major,0
0.104464,upper_major,0
0.104465,upper_major,0
0.104466,upper_major,0
0.104467,upper_major,0
0.104468,upper_major,0
0.104469,upper_major,0
0.10447,upper_major,0
0.104471,upper_major,0
0.104472,upper_major,0
0.104473,upper_major,0
0.104474,upper_major,0
0.104475,upper_major,0
0.104476,upper_major,0
0.104477,upper_major,0
0.104478,upper_major,0
0.104479,upper_major,0
0.10448,upper_major,0
0.104481,upper_major,0
0.104482,upper_major,0
0.104483,upper_major,0
0.104484,upper_major,0
0.104485,upper_major,0
0.104486,upper_major,0
0.104487,upper_major,0
0.104488,upper_major,0
0.104489,upper_major,0
0.10449,upper_major,0
0.104491,upper_major,0
0.104492,upper_major,0
0.104493,upper_major,0
0.104494,upper_major,0
0.104495,upper_major,0
0.104496,upper_major,0
0.104497,upper_major,0
0.104498,upper_major,0
0.104499,upper_major,0
0.1045,upper_major,0
0.104501,upper_major,0
0.104502,upper_major,0
0.104503,upper_major,0
0.104504,upper_major,0
0.104505,upper_major,0
0.104506,upper_major,0
0.104507,upper_major,0
0.104508,upper_major,0
0.104509,upper_major,0
0.10451,upper_major,0
0.104511,upper_major,0
0.104512,upper_major,0
0.104513,upper_major,0
0.104514,upper_major,0
0.104515,upper_major,0
0.104516,upper_major,0
0.104517,upper_major,0
0.104518,upper_major,0
0.104519,upper_major,0
0.10452,upper_major,0
0.104521,upper_major,0
0.104522,upper_major,0
0.104523,upper_major,0
0.104524,upper_major,0
0.104525,upper_major,0
0.104526,upper_major,0
0.104527,upper_major,0
0.104528,upper_major,0
0.104529,upper_major,0
0.10453,upper_major,0
0.104531,upper_major,0
0.104532,upper_major,0
0.104533,upper_major,0
0.104534,upper_major,0
0.104535,upper_major,0
0.104536,upper_major,0
0.104537,upper_major,0
0.104538,upper_major,0
0.104539,upper_major,0
0.10454,upper_major,0
0.104541,upper_major,0
0.104542,upper_major,0
0.104543,upper_major,0
0.104544,upper_major,0
0.104545,upper_major,0
0.104546,upper_major,0
0.104547,upper_major,0
0.104548,upper_major,0
0.104549,upper_major,0
0.10455,upper_major,0
0.104551,upper_major,0
0.104552,upper_major,0
0.104553,upper_major,0
0.104554,upper_major,0
0.104555,upper_major,0
0.104556,upper_major,0
0.104557,upper_major,0
0.104558,upper_major,0
0.104559,upper_major,0
0.10456,upper_major,0
0.104561,upper_major,0
0.104562,upper_major,0
0.104563,upper_major,0
0.104564,upper_major,0
0.104565,upper_major,0
0.104566,upper_major,0
0.104567,upper_major,0
0.104568,upper_major,0
0.104569,upper_major,0
0.10457,upper_major,0
0.104571,upper_major,0
0.104572,upper_major,0
0.104573,upper_major,0
0.104574,upper_major,0
0.104575,upper_major,0
0.104576,upper_major,0
0.104577,upper_major,0
0.104578,upper_major,0
0.104579,upper_major,0
0.10458,upper_major,0
0.104581,upper_major,0
0.104582,upper_major,0
0.104583,upper_major,0
0.104584,upper_major,0
0.104585,upper_major,0
0.104586,upper_major,0
0.104587,upper_major,0
0.104588,upper_major,0
0.104589,upper_major,0
0.10459,upper_major,0
0.104591,upper_major,0
0.104592,upper_major,0
0.104593,upper_major,0
0.104594,upper_major,0
0.104595,upper_major,0
0.104596,upper_major,0
0.104597,upper_major,0
0.104598,upper_major,0
0.104599,upper_major,0
0.1046,upper_major,0
0.104601,upper_major,0
0.104602,upper_major,0
0.104603,upper_major,0
0.104604,upper_major,0
0.104605,upper_major,0
0.104606,upper_major,0
0.104607,upper_major,0
0.104608,upper_major,0
0.104609,upper_major,0
0.10461,upper_major,0
0.104611,upper_major,0
0.104612,upper_major,0
0.104613,upper_major,0
0.104614,upper_major,0
0.104615,upper_major,0
0.104616,upper_major,0
0.104617,upper_major,0
0.104618,upper_major,0
0.104619,upper_major,0
0.10462,upper_major,0
0.104621,upper_major,0
0.104622,upper_major,0
0.104623,upper_major,0
0.104624,upper_major,0
0.104625,upper_major,0
0.104626,upper_major,0
0.104627,upper_major,0
0.104628,upper_major,0
0.104629,upper_major,0
0.10463,upper_major,0
0.104631,upper_major,0
0.104632,upper_major,0
0.104633,upper_major,0
0.104634,upper_major,0
0.104635,upper_major,0
0.104636,upper_major,0
0.104637,upper_major,0
0.104638,upper_major,0
0.104639,upper_major,0
0.10464,upper_major,0
0.104641,upper_major,0
0.104642,upper_major,0
0.104643,upper_major,0
0.104644,upper_major,0
0.104645,upper_major,0
0.104646,upper_major,0
0.104647,upper_major,0
0.104648,upper_major,0
0.104649,upper_major,0
0.10465,upper_major,0
0.104651,upper_major,0
0.104652,upper_major,0
0.104653,upper_major,0
0.104654,upper_major,0
0.104655,upper_major,0
0.104656,upper_major,0
0.104657,upper_major,0
0.104658,upper_major,0
0.104659,upper_major,0
0.10466,upper_major,0
0.104661,upper_major,0
0.104662,upper_major,0
0.104663,upper_major,0
0.104664,upper_major,0
0.104665,upper_major,0
0.104666,upper_major,0
0.104667,upper_major,0
0.104668,upper_major,0
0.104669,upper_major,0
0.10467,upper_major,0
0.104671,upper_major,0
0.104672,upper_major,0
0.104673,upper_major,0
0.104674,upper_major,0
0.104675,upper_major,0
0.104676,upper_major,0
0.104677,upper_major,0
0.104678,upper_major,0
0.104679,upper_major,0
0.10468,upper_major,0
0.104681,upper_major,0
0.104682,upper_major,0
0.104683,upper_major,0
0.104684,upper_major,0
0.104685,upper_major,0
0.104686,upper_major,0
0.104687,upper_major,0
0.104688,upper_major,0
0.104689,upper_major,0
0.10469,upper_major,0
0.104691,upper_major,0
0.104692,upper_major,0
0.104693,upper_major,0
0.104694,upper_major,0
0.104695,upper_major,0
0.104696,upper_major,0
0.104697,upper_major,0
0.104698,upper_major,0
0.104699,upper_major,0
0.1047,upper_major,0
0.104701,upper_major,0
0.104702,upper_major,0
0.104703,upper_major,0
0.104704,upper_major,0
0.104705,upper_major,0
0.104706,upper_major,0
0.104707,upper_major,0
0.104708,upper_major,0
0.104709,upper_major,0
0.10471,upper_major,0
0.104711,upper_major,0
0.104712,upper_major,0
0.104713,upper_major,0
0.104714,upper_major,0
0.104715,upper_major,0
0.104716,upper_major,0
0.104717,upper_major,0
0.104718,upper_major,0
0.104719,upper_major,0
0.10472,upper_major,0
0.104721,upper_major,0
0.104722,upper_major,0
0.104723,upper_major,0
0.104724,upper_major,0
